pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Archaludon,5,move,1,Flash Cannon,76.4%,,,,,,,,,22447.74
Archaludon,5,move,2,Draco Meteor,70.7%,,,,,,,,,22447.74
Archaludon,5,move,3,Thunderbolt,60.1%,,,,,,,,,22447.74
Archaludon,5,move,4,Stealth Rock,37.3%,,,,,,,,,22447.74
Archaludon,5,move,5,Dark Pulse,19.7%,,,,,,,,,22447.74
Archaludon,5,move,6,Aura Sphere,19.3%,,,,,,,,,22453.16
Archaludon,5,move,7,Electro Shot,17.6%,,,,,,,,,22453.16
Archaludon,5,move,8,Mirror Coat,17.2%,,,,,,,,,22453.16
Archaludon,5,move,9,Dragon Tail,15.2%,,,,,,,,,22453.16
Archaludon,5,move,10,Roar,14.9%,,,,,,,,,22453.16
Archaludon,5,held_item,1,Sitrus Berry,29.3%,,,,,,,,,22457.29
Archaludon,5,held_item,2,Leftovers,23.3%,,,,,,,,,22457.29
Archaludon,5,held_item,3,White Herb,18.3%,,,,,,,,,22457.29
Archaludon,5,held_item,4,Choice Scarf,15.5%,,,,,,,,,22457.29
Archaludon,5,held_item,5,Scope Lens,4.5%,,,,,,,,,22457.29
Archaludon,5,held_item,6,Shuca Berry,1.5%,,,,,,,,,22464.98
Archaludon,5,held_item,7,Chesto Berry,1.2%,,,,,,,,,22464.98
Archaludon,5,held_item,8,Dragon Fang,0.8%,,,,,,,,,22464.98
Archaludon,5,held_item,9,Chople Berry,0.7%,,,,,,,,,22464.98
Archaludon,5,held_item,10,Focus Sash,0.7%,,,,,,,,,22464.98
Archaludon,5,teammate,1,Mimikyu,,,,,,,,,,22471.69
Archaludon,5,teammate,2,Garchomp,,,,,,,,,,22471.69
Archaludon,5,teammate,3,Hippowdon,,,,,,,,,,22471.69
Archaludon,5,teammate,4,Meowscarada,,,,,,,,,,22471.69
Archaludon,5,teammate,5,Primarina,,,,,,,,,,22471.69
Archaludon,5,teammate,6,Metagross,,,,,,,,,,22474.62
Archaludon,5,teammate,7,Gyarados,,,,,,,,,,22474.62
Archaludon,5,teammate,8,Delphox,,,,,,,,,,22474.62
Archaludon,5,teammate,9,Dragonite,,,,,,,,,,22474.62
Archaludon,5,teammate,10,Charizard,,,,,,,,,,22474.62
Archaludon,5,stat_alignment,1,Modest,43.3%,Sp. Atk,Attack,,,,,,,22476.65
Archaludon,5,stat_alignment,2,Timid,18.0%,Speed,Attack,,,,,,,22476.65
Archaludon,5,stat_alignment,3,Bold,14.9%,Defense,Attack,,,,,,,22476.65
Archaludon,5,stat_alignment,4,Calm,13.6%,Sp. Def,Attack,,,,,,,22476.65
Archaludon,5,stat_alignment,5,Impish,3.3%,Defense,Sp. Atk,,,,,,,22476.65
Archaludon,5,stat_alignment,6,Relaxed,1.7%,Defense,Speed,,,,,,,22479.68
Archaludon,5,stat_alignment,7,Careful,1.7%,Sp. Def,Sp. Atk,,,,,,,22479.68
Archaludon,5,stat_alignment,8,Sassy,1.2%,Sp. Def,Speed,,,,,,,22479.68
Archaludon,5,stat_alignment,9,Quiet,0.9%,Sp. Atk,Speed,,,,,,,22479.68
Archaludon,5,stat_alignment,10,Rash,0.4%,Sp. Atk,Sp. Def,,,,,,,22479.68
Archaludon,5,stat_points,1,,21.8%,,,2,0,0,32,0,32,22481.86
Archaludon,5,stat_points,2,,8.2%,,,32,0,2,0,32,0,22481.86
Archaludon,5,stat_points,3,,6.8%,,,0,0,1,32,1,32,22481.86
Archaludon,5,stat_points,4,,3.7%,,,32,0,0,0,32,2,22481.86
Archaludon,5,stat_points,5,,2.7%,,,0,0,2,32,0,32,22481.86
Archaludon,5,stat_points,6,,2.4%,,,32,0,0,32,0,2,22504.98
Archaludon,5,stat_points,7,,2.1%,,,32,0,0,32,2,0,22504.98
Archaludon,5,stat_points,8,,2.1%,,,32,0,0,0,31,3,22504.98
Archaludon,5,ability,1,Stamina,70.7%,,,,,,,,,22519.83
Archaludon,5,ability,2,Sturdy,29.2%,,,,,,,,,22519.83
Archaludon,5,ability,3,Stalwart,0.2%,,,,,,,,,22519.83
