pokemon,column_position,category,rank,name,percentage,stat_up,stat_down,hp_points,attack_points,defense_points,sp_atk_points,sp_def_points,speed_points,source_time_seconds
Luxray,205,move,1,Supercell Slam,67.5%,,,,,,,,,41770.01
Luxray,205,move,2,Ice Fang,63.3%,,,,,,,,,41770.01
Luxray,205,move,3,Volt Switch,44.6%,,,,,,,,,41770.01
Luxray,205,move,4,Psychic Fangs,33.5%,,,,,,,,,41770.01
Luxray,205,move,5,Superpower,30.3%,,,,,,,,,41770.01
Luxray,205,move,6,Baby-Doll Eyes,19.3%,,,,,,,,,41776.79
Luxray,205,move,7,Wild Charge,16.8%,,,,,,,,,41776.79
Luxray,205,move,8,Quick Attack,16.1%,,,,,,,,,41776.79
Luxray,205,move,9,Play Rough,14.4%,,,,,,,,,41776.79
Luxray,205,move,10,Thunder Wave,13.8%,,,,,,,,,41776.79
Luxray,205,held_item,1,Sitrus Berry,28.9%,,,,,,,,,41780.64
Luxray,205,held_item,2,Shuca Berry,17.2%,,,,,,,,,41780.64
Luxray,205,held_item,3,Choice Scarf,11.7%,,,,,,,,,41780.64
Luxray,205,held_item,4,Life Orb,9.9%,,,,,,,,,41780.64
Luxray,205,held_item,5,Magnet,7.4%,,,,,,,,,41780.64
Luxray,205,held_item,6,Leftovers,4.5%,,,,,,,,,41791.09
Luxray,205,held_item,7,Focus Sash,3.8%,,,,,,,,,41791.09
Luxray,205,held_item,8,Expert Belt,3.6%,,,,,,,,,41791.09
Luxray,205,held_item,9,Quick Claw,3.5%,,,,,,,,,41791.09
Luxray,205,held_item,10,Muscle Band,1.7%,,,,,,,,,41791.09
Luxray,205,teammate,1,Garchomp,,,,,,,,,,41797.90
Luxray,205,teammate,2,Staraptor,,,,,,,,,,41797.90
Luxray,205,teammate,3,Meowscarada,,,,,,,,,,41797.90
Luxray,205,teammate,4,Dragonite,,,,,,,,,,41797.90
Luxray,205,teammate,5,Charizard,,,,,,,,,,41797.90
Luxray,205,teammate,6,Metagross,,,,,,,,,,41800.92
Luxray,205,teammate,7,Blaziken,,,,,,,,,,41800.92
Luxray,205,teammate,8,Lucario,,,,,,,,,,41800.92
Luxray,205,teammate,9,Greninja,,,,,,,,,,41800.92
Luxray,205,teammate,10,Mimikyu,,,,,,,,,,41800.92
Luxray,205,stat_alignment,1,Adamant,41.1%,Attack,Sp. Atk,,,,,,,41803.04
Luxray,205,stat_alignment,2,Impish,17.0%,Defense,Sp. Atk,,,,,,,41803.04
Luxray,205,stat_alignment,3,Jolly,13.0%,Speed,Sp. Atk,,,,,,,41803.04
Luxray,205,stat_alignment,4,Relaxed,5.3%,Defense,Speed,,,,,,,41803.04
Luxray,205,stat_alignment,5,Lonely,4.7%,Attack,Defense,,,,,,,41803.04
Luxray,205,stat_alignment,6,Bold,2.8%,Defense,Attack,,,,,,,41806.14
Luxray,205,stat_alignment,7,Naughty,2.8%,Attack,Sp. Def,,,,,,,41806.14
Luxray,205,stat_alignment,8,Brave,2.6%,Attack,Speed,,,,,,,41806.14
Luxray,205,stat_alignment,9,Careful,2.5%,Sp. Def,Sp. Atk,,,,,,,41806.14
Luxray,205,stat_alignment,10,Sassy,2.5%,Sp. Def,Speed,,,,,,,41806.14
Luxray,205,stat_points,1,,12.3%,,,32,0,32,0,2,0,41808.41
Luxray,205,stat_points,2,,11.9%,,,2,32,0,0,0,32,41808.41
Luxray,205,stat_points,3,,6.3%,,,32,32,2,0,0,0,41808.41
Luxray,205,stat_points,4,,6.0%,,,32,32,0,0,2,0,41808.41
Luxray,205,stat_points,5,,5.9%,,,32,32,1,0,1,0,41808.41
Luxray,205,stat_points,6,,3.2%,,,0,32,2,0,0,32,41831.83
Luxray,205,stat_points,7,,2.7%,,,32,2,32,0,0,0,41831.83
Luxray,205,stat_points,8,,2.6%,,,2,32,32,0,0,0,41831.83
Luxray,205,ability,1,Intimidate,89.9%,,,,,,,,,41846.16
Luxray,205,ability,2,Guts,7.9%,,,,,,,,,41846.16
Luxray,205,ability,3,Rivalry,2.1%,,,,,,,,,41846.16
